balance,annual_interest_rate,interest_rate_type,repayment_term,monthly_payment,account_update_date,account_type_id,users_id,,,
93953.41,2.27,Fixed,,,4/26/2020 17:48,13,709,,,
8890.04,3.88,Float,26,76,4/26/2020 18:03,5,838,,,
420658.06,,,,,4/26/2020 18:55,9,247,,,
19246.98,,,,,4/26/2020 18:55,7,247,,,
39036.31,,,,,4/26/2020 18:55,7,247,,,
10214.97,25.84,Fixed,,,4/26/2020 18:55,6,247,,,
15147.99,1.65,Fixed,,,4/26/2020 18:55,14,247,,,
8937.51,28.13,Float,,,4/26/2020 19:56,6,506,,,
263873.82,,,,,4/26/2020 20:16,9,947,,,
90455.86,0.93,Float,,,4/26/2020 20:29,13,987,,,
259779.45,,,,,4/26/2020 20:29,9,987,,,
8917.46,,,,,4/26/2020 20:29,12,987,,,
123004.57,3.87,Fixed,194,54,4/26/2020 20:30,4,874,,,
267647.58,,,,,4/26/2020 22:15,9,99,,,
8119.58,1.92,Fixed,,,4/26/2020 22:41,14,538,,,
11950.58,25.76,Float,,,4/26/2020 22:57,6,127,,,
4219.13,,,,,4/27/2020 4:38,12,847,,,
175841.63,7.28,Fixed,218,97,4/27/2020 5:10,4,168,,,
13020.65,3.47,Fixed,5,98,4/27/2020 5:26,5,731,,,
69361.19,1.96,Fixed,,,4/27/2020 5:26,13,731,,,
164215.94,3.54,Fixed,187,50,4/27/2020 5:26,4,731,,,
3910.73,24.07,Float,,,4/27/2020 5:26,6,731,,,
103521.18,,,,,4/27/2020 5:26,7,731,,,
8997.61,,,,,4/27/2020 5:26,12,731,,,
4452.53,,,,,4/27/2020 5:35,12,231,,,
432173.01,,,,,4/27/2020 5:53,9,686,,,
8690.52,,,,,4/27/2020 5:53,12,686,,,
68377.81,1.67,Float,,,4/27/2020 5:53,13,686,,,
155235.73,2.13,Float,,,4/27/2020 6:19,13,230,,,
5650.33,,,,,4/27/2020 8:00,12,383,,,
"693,829.46",4.57,Float,219,75,4/27/2020 8:00,2,383,,,
33948.15,4.76,Fixed,210,23,4/27/2020 9:35,4,130,,,
158236.16,5.56,Fixed,219,86,4/27/2020 9:46,4,849,,,
19415.72,1.53,Fixed,,,4/27/2020 10:38,14,786,,,
69715.37,,,,,4/27/2020 11:17,11,804,,,
2501.23,9.94,Float,34,25,4/27/2020 11:31,3,620,,,
7544.66,7.56,Fixed,176,33,4/27/2020 12:58,4,221,,,
29885.1,6.9,Fixed,111,28,4/27/2020 13:09,4,27,,,
11746.83,11.17,Fixed,,,4/27/2020 13:24,6,98,,,
13333.79,15.91,Fixed,,,4/27/2020 15:08,6,736,,,
3601.47,8.15,Float,50,90,4/27/2020 16:37,3,24,,,
121809.13,3.52,Fixed,160,48,4/27/2020 20:20,4,465,,,
4.14,,,,,4/27/2020 20:49,12,309,,,
2854.49,,,,,4/27/2020 22:56,8,889,,,
116512.85,1.55,Float,,,4/27/2020 23:02,13,127,,,
53657.43,,,,,4/27/2020 23:11,11,765,,,
3199.65,5.13,Float,45,16,4/27/2020 23:20,5,733,,,
9401.02,,,,,4/27/2020 23:20,12,733,,,
6605.16,6.33,Float,26,54,4/27/2020 23:20,5,733,,,
18855.76,2.08,Float,,,4/27/2020 23:39,13,236,,,
32198.24,,,,,4/28/2020 2:39,7,428,,,
4992.65,,,,,4/28/2020 3:23,12,173,,,
24657.38,2.16,Float,,,4/28/2020 9:17,13,497,,,
109428.01,7.26,Fixed,190,12,4/28/2020 9:25,4,204,,,
11590.65,26.44,Float,,,4/28/2020 9:25,6,204,,,
180785.8,0.74,Float,,,4/28/2020 9:25,13,204,,,
6202.54,19.58,Float,,,4/28/2020 10:46,6,237,,,
7807.86,1.32,Float,,,4/28/2020 10:46,13,237,,,
879.82,,,,,4/28/2020 10:46,12,237,,,
203571.7,1.78,Float,,,4/28/2020 10:55,13,156,,,
2510.06,,,,,4/28/2020 10:55,12,156,,,
3703.9,,,,,4/28/2020 11:16,12,872,,,
124426.97,,,,,4/28/2020 11:32,7,643,,,
23523.68,3.94,Fixed,30,63,4/28/2020 11:32,5,643,,,
16300.08,,,,,4/28/2020 11:32,11,643,,,
3992.77,,,,,4/28/2020 11:32,10,643,,,
132347,,,,,4/28/2020 13:01,7,815,,,
22849.15,,,,,4/28/2020 13:11,8,906,,,
122361.28,0.89,Fixed,,,4/28/2020 13:11,13,906,,,
116139.06,4.47,Fixed,170,64,4/28/2020 13:11,4,906,,,
150542.75,7.79,Float,128,83,4/28/2020 13:11,4,906,,,
290715.6,,,,,4/28/2020 13:11,9,906,,,
145842.62,,,,,4/28/2020 13:15,7,795,,,
8633.58,,,,,4/28/2020 13:15,12,795,,,
644.3,,,,,4/28/2020 14:04,12,702,,,
40210.94,,,,,4/28/2020 14:15,7,476,,,
8082.88,5.08,Fixed,59,59,4/28/2020 16:50,5,717,,,
4115.42,23.7,Fixed,,,4/28/2020 17:17,6,442,,,
18769.71,,,,,4/28/2020 17:17,7,442,,,
"553,667.52",4.63,Float,218,24,4/28/2020 17:17,2,442,,,
177648.65,0.47,Float,,,4/28/2020 17:17,13,442,,,
150604.12,7.17,Float,7,98,4/28/2020 17:17,4,442,,,
362645.22,,,,,4/28/2020 17:17,9,442,,,
8733.81,,,,,4/28/2020 17:55,12,562,,,
8423.08,5.42,Fixed,44,35,4/28/2020 17:55,5,562,,,
189107.15,0.31,Float,,,4/28/2020 17:55,13,562,,,
270745.34,,,,,4/28/2020 17:55,9,562,,,
3456.08,29.13,Fixed,,,4/28/2020 20:06,6,228,,,
9097.94,0.05,Fixed,,,4/28/2020 21:55,12,147,,,
15828.57,4.73,Fixed,55,40,4/28/2020 21:55,5,147,,,
31556.51,1.99,Fixed,,,4/28/2020 21:55,13,147,,,
8724.74,,,,,4/29/2020 0:32,12,982,,,
288090.9,,,,,4/29/2020 2:02,9,175,,,
147356.96,2.4,Fixed,,,4/29/2020 2:02,13,175,,,
97250.51,,,,,4/29/2020 3:00,7,904,,,
98615.73,0.26,Fixed,,,4/29/2020 4:56,13,620,,,
7368.77,7.02,Float,203,87,4/29/2020 10:11,4,505,,,
9157.65,,,,,4/29/2020 13:23,12,334,,,
8959.05,28.03,Fixed,,,4/29/2020 14:42,6,715,,,
17648.54,4.16,Float,21,33,4/29/2020 15:07,5,600,,,
23330.77,2.02,Float,,,4/29/2020 16:18,13,843,,,
4662.13,,,,,4/29/2020 16:18,12,843,,,
27870.79,,,,,4/29/2020 16:47,7,539,,,
8742.11,20.39,Float,,,4/29/2020 21:06,6,710,,,
7411.2,,,,,4/29/2020 21:18,10,605,,,
237475.19,0.86,Float,,,4/29/2020 22:49,13,215,,,
33354.27,1.3,Fixed,,,4/29/2020 23:04,13,800,,,
86515.77,2.29,Fixed,,,4/29/2020 23:15,13,356,,,
76465.66,,,,,4/30/2020 0:41,7,444,,,
31452.27,,,,,4/30/2020 1:23,7,246,,,
2917.51,0.54,Float,,,4/30/2020 3:08,13,947,,,
4989,,,,,4/30/2020 6:30,12,363,,,
4260.71,12.51,Float,,,4/30/2020 8:21,6,765,,,
"116,923.99",3.78,Fixed,322,36,4/30/2020 9:12,2,922,,,
3404.92,,,,,4/30/2020 11:56,12,253,,,
324937.03,,,,,4/30/2020 11:58,9,837,,,
157771.53,4.41,Float,92,56,4/30/2020 12:00,4,525,,,
3324.58,,,,,4/30/2020 12:54,10,432,,,
123880.2,1.08,Float,,,4/30/2020 13:19,13,935,,,
3434,,,,,4/30/2020 13:19,12,935,,,
53306.9,5.09,Float,88,27,4/30/2020 13:49,4,252,,,
11819.66,25.92,Float,,,4/30/2020 14:15,6,428,,,
44377.1,,,,,4/30/2020 14:22,7,995,,,
32799.13,1.34,Fixed,,,4/30/2020 15:10,13,959,,,
12014.7,12.16,Fixed,,,4/30/2020 15:10,6,959,,,
"273,385.12",5.33,Fixed,67,33,4/30/2020 16:30,2,829,,,
8936.38,,,,,4/30/2020 19:35,12,389,,,
38370.53,,,,,4/30/2020 21:06,7,826,,,
699.68,9.15,Fixed,60,91,4/30/2020 22:13,3,90,,,
5017.96,,,,,4/30/2020 22:13,12,90,,,
16223.1,,,,,4/30/2020 22:13,9,90,,,
130766.69,,,,,4/30/2020 23:05,8,126,,,
96352.01,2.22,Float,,,4/30/2020 23:44,13,198,,,
35713.15,,,,,5/1/2020 0:15,11,995,,,
11232.58,,,,,5/1/2020 1:28,7,720,,,
95774.57,,,,,5/1/2020 2:24,9,230,,,
153935.01,,,,,5/1/2020 2:36,9,547,,,
109507,,,,,5/1/2020 2:55,7,823,,,
62805.8,6.54,Float,108,11,5/1/2020 3:28,4,60,,,
5364.58,,,,,5/1/2020 3:52,12,434,,,
70245.98,,,,,5/1/2020 6:00,7,390,,,
127323.93,,,,,5/1/2020 6:19,7,571,,,
248503,,,,,5/1/2020 6:19,9,571,,,
74215.76,1.62,Float,,,5/1/2020 6:19,13,571,,,
114389.32,7.31,Float,213,26,5/1/2020 6:19,4,571,,,
"644,302.83",4.41,Float,54,79,5/1/2020 6:19,2,571,,,
59423.01,4.62,Float,32,56,5/1/2020 6:19,4,571,,,
5812.35,5.99,Float,31,63,5/1/2020 7:34,5,966,,,
2269.29,19.48,Fixed,,,5/1/2020 9:05,6,435,,,
16585.84,1.51,Fixed,,,5/1/2020 9:58,13,727,,,
836.61,,,,,5/1/2020 9:58,12,727,,,
10659.57,3.51,Float,16,23,5/1/2020 9:58,5,727,,,
340065.39,,,,,5/1/2020 11:24,9,694,,,
6415.79,,,,,5/1/2020 11:24,12,694,,,
5900.19,,,,,5/1/2020 13:42,12,38,,,
2568.27,,,,,5/1/2020 15:53,12,707,,,
1074.73,,,,,5/1/2020 17:57,12,398,,,
34558.42,,,,,5/1/2020 19:48,7,855,,,
22479,1.92,Float,,,5/1/2020 21:01,13,90,,,
33891.11,0.28,Fixed,,,5/1/2020 21:52,13,462,,,
6465.14,28.82,Float,,,5/1/2020 22:54,6,738,,,
8864.66,,,,,5/1/2020 23:57,12,181,,,
6139.22,,,,,5/2/2020 2:58,12,946,,,
"392,817.58",4.83,Float,344,10,5/2/2020 4:29,2,391,,,
"641,297.34",5.63,Float,270,67,5/2/2020 5:17,2,652,,,
345.81,8.93,Float,52,100,5/2/2020 6:17,3,761,,,
1027.05,,,,,5/2/2020 7:39,12,958,,,
2112.86,19.28,Float,,,5/2/2020 8:38,6,612,,,
412861.85,,,,,5/2/2020 8:38,9,612,,,
102771.04,,,,,5/2/2020 8:38,7,612,,,
5914.1,,,,,5/2/2020 8:38,12,612,,,
383427,,,,,5/2/2020 9:44,9,143,,,
4059.7,,,,,5/2/2020 10:55,12,668,,,
220713.06,1.01,Fixed,,,5/2/2020 11:21,13,815,,,
6445.07,21.35,Fixed,,,5/2/2020 14:23,6,242,,,
27051.42,,,,,5/2/2020 14:23,11,242,,,
3259.61,,,,,5/2/2020 14:23,12,242,,,
8995.11,23.13,Float,,,5/2/2020 14:23,6,242,,,
173581.38,2.11,Fixed,,,5/2/2020 14:25,13,335,,,
38716.64,5.08,Float,220,16,5/2/2020 14:50,4,958,,,
31574.29,,,,,5/2/2020 14:50,9,958,,,
66695.29,1.53,Fixed,,,5/2/2020 14:50,13,958,,,
36462.6,,,,,5/2/2020 16:44,9,643,,,
4513.82,19.2,Fixed,,,5/2/2020 18:18,6,871,,,
8138.29,22.16,Fixed,,,5/2/2020 18:18,6,871,,,
3928.44,,,,,5/2/2020 18:18,12,871,,,
8610.89,19.98,Float,,,5/2/2020 18:18,6,871,,,
3170.76,16.55,Float,,,5/2/2020 18:18,6,871,,,
29876,1.49,Fixed,,,5/2/2020 18:18,13,871,,,
70417.13,1.96,Fixed,,,5/2/2020 21:09,13,195,,,
7755.03,,,,,5/2/2020 21:09,12,195,,,
1151.94,,,,,5/2/2020 21:36,12,906,,,
158209.73,1.98,Fixed,,,5/2/2020 21:56,13,478,,,
90225.12,6.87,Float,43,14,5/2/2020 22:28,4,607,,,
23536.38,,,,,5/2/2020 22:35,7,821,,,
107066.02,,,,,5/2/2020 22:35,7,821,,,
7525.67,,,,,5/2/2020 23:29,11,119,,,
169371.31,4,Fixed,205,94,5/2/2020 23:29,4,119,,,
12654.66,20.02,Fixed,,,5/2/2020 23:29,6,119,,,
1885.13,,,,,5/2/2020 23:29,12,119,,,
11689.96,25.55,Float,,,5/2/2020 23:29,6,119,,,
392848.3,,,,,5/2/2020 23:29,9,119,,,
7650.98,25.35,Fixed,,,5/2/2020 23:29,6,119,,,
185827.07,2.07,Fixed,,,5/2/2020 23:56,13,828,,,
434719.77,,,,,5/3/2020 0:36,9,708,,,
913.57,,,,,5/3/2020 0:36,12,708,,,
23756.44,,,,,5/3/2020 0:36,7,708,,,
3590.65,8.58,Fixed,5,33,5/3/2020 0:36,3,708,,,
224687.87,2.25,Float,,,5/3/2020 6:01,13,242,,,
864.74,29.37,Fixed,,,5/3/2020 7:18,6,854,,,
128806.76,6.46,Float,205,96,5/3/2020 7:18,4,854,,,
93420.03,,,,,5/3/2020 9:14,7,478,,,
56629.32,,,,,5/3/2020 12:28,7,756,,,
9456.07,,,,,5/3/2020 12:28,12,756,,,
243307.5,,,,,5/3/2020 12:28,9,756,,,
96985.63,1.69,Float,,,5/3/2020 12:28,13,756,,,
13345.37,21.45,Fixed,,,5/3/2020 12:31,6,298,,,
108857.62,2.3,Fixed,,,5/3/2020 14:57,13,901,,,
61850.85,,,,,5/3/2020 15:29,11,621,,,
25585.41,4.26,Float,107,29,5/3/2020 15:32,4,786,,,
20035.31,4.27,Float,51,72,5/3/2020 19:44,1,589,,,
6058.02,,,,,5/3/2020 21:06,12,772,,,
29108.19,4.91,Fixed,231,56,5/3/2020 21:14,4,812,,,
24032.33,,,,,5/3/2020 21:30,11,452,,,
13051.8,26.37,Float,,,5/3/2020 21:30,6,452,,,
237348.02,,,,,5/3/2020 21:30,9,452,,,
6185,0.99,Float,,,5/3/2020 21:30,13,452,,,
123225,,,,,5/3/2020 21:53,7,800,,,
"190,266.84",3.63,Fixed,38,32,5/4/2020 0:19,2,624,,,
"376,324.66",3.06,Float,137,67,5/4/2020 2:30,2,154,,,
3984.99,6.47,Fixed,36,43,5/4/2020 3:27,3,662,,,
2718.08,5.7,Float,40,55,5/4/2020 3:28,3,371,,,
24390.85,3.88,Fixed,,,5/4/2020 5:18,14,434,,,
228452.53,1.28,Fixed,,,5/4/2020 5:49,13,507,,,
7050.08,11.89,Float,,,5/4/2020 6:25,6,756,,,
127736.25,,,,,5/4/2020 7:01,9,135,,,
157284.99,,,,,5/4/2020 8:25,9,363,,,
"474,201.36",4.64,Fixed,151,37,5/4/2020 8:27,2,886,,,
"664,819.58",3.12,Float,136,69,5/4/2020 8:27,2,886,,,
18692.18,6.39,Float,5,33,5/4/2020 8:27,5,886,,,
287234.96,,,,,5/4/2020 8:27,9,886,,,
189.66,21.43,Float,,,5/4/2020 8:27,6,886,,,
360.44,15.74,Float,,,5/4/2020 8:27,6,886,,,
92309.91,1.23,Fixed,,,5/4/2020 8:27,13,886,,,
40967.73,5.37,Float,119,75,5/4/2020 8:27,4,886,,,
153416,1.13,Fixed,,,5/4/2020 8:49,13,294,,,
129124.25,,,,,5/4/2020 10:26,7,44,,,
25976.6,,,,,5/4/2020 10:59,10,151,,,
2968.17,4.38,Float,7,61,5/4/2020 11:59,5,633,,,
131379.1,,,,,5/4/2020 12:00,7,254,,,
128377.46,0.76,Float,,,5/4/2020 12:11,13,67,,,
119929.63,6.7,Fixed,37,42,5/4/2020 13:53,4,671,,,
164.34,,,,,5/4/2020 15:32,12,122,,,
7447.7,,,,,5/4/2020 17:08,12,247,,,
147659.06,4.86,Fixed,220,76,5/4/2020 17:14,4,13,,,
31049.66,5.12,Fixed,135,44,5/4/2020 21:31,4,824,,,
195491.78,5.05,Float,107,99,5/5/2020 3:44,4,656,,,
10737.78,,,,,5/5/2020 5:52,7,679,,,
39227.98,1.34,Float,,,5/5/2020 5:52,13,679,,,
11769.91,29.08,Float,,,5/5/2020 6:09,6,706,,,
14459.31,18.96,Float,,,5/5/2020 6:59,6,13,,,
22859.25,,,,,5/5/2020 7:31,10,62,,,
61616.32,2.23,Float,,,5/5/2020 7:31,13,62,,,
21090.58,3.9,Float,54,65,5/5/2020 7:31,5,62,,,
21012.83,5.64,Float,46,35,5/5/2020 7:31,5,62,,,
12121.1,15.81,Float,,,5/5/2020 7:31,6,62,,,
251343.53,,,,,5/5/2020 8:34,9,297,,,
89621.68,,,,,5/5/2020 9:40,7,980,,,
13660.9,5.19,Fixed,35,24,5/5/2020 9:51,5,367,,,
13478.07,24.11,Float,,,5/5/2020 13:00,6,54,,,
6537.46,3.11,Float,47,99,5/5/2020 13:00,5,54,,,
6963.4,3.37,Float,33,36,5/5/2020 13:00,5,54,,,
60408.23,1.7,Fixed,,,5/5/2020 17:18,13,465,,,
5491.8,,,,,5/5/2020 17:56,12,592,,,
"30,375.41",4.54,Float,24,29,5/5/2020 18:42,2,216,,,
83977.13,,,,,5/5/2020 19:50,7,810,,,
667.1,,,,,5/5/2020 19:51,12,833,,,
112411.71,,,,,5/5/2020 22:39,7,616,,,
872.36,,,,,5/5/2020 22:46,12,709,,,
2465.43,,,,,5/5/2020 23:26,12,579,,,
193761.61,,,,,5/5/2020 23:39,9,175,,,
23492.23,,,,,5/6/2020 1:15,10,318,,,
1007.86,,,,,5/6/2020 1:15,12,318,,,
59015.94,,,,,5/6/2020 3:09,11,396,,,
3682.91,,,,,5/6/2020 3:12,12,198,,,
68392.87,,,,,5/6/2020 3:15,7,519,,,
9743.3,,,,,5/6/2020 3:15,12,519,,,
48519.01,,,,,5/6/2020 3:44,9,953,,,
3557.39,,,,,5/6/2020 3:44,12,953,,,
75743.18,1.35,Fixed,,,5/6/2020 3:44,13,953,,,
5582.33,,,,,5/6/2020 3:50,12,7,,,
9787.03,,,,,5/6/2020 4:03,12,128,,,
229139.51,0.92,Fixed,,,5/6/2020 4:03,13,128,,,
65039.71,,,,,5/6/2020 4:03,7,128,,,
134820.17,1.56,Float,,,5/6/2020 5:55,13,520,,,
75795.9,0.96,Fixed,,,5/6/2020 6:43,13,741,,,
"340,330.14",1.01,Float,240,74,5/6/2020 6:43,2,741,,,
130147.02,3.44,Fixed,234,73,5/6/2020 6:43,4,741,,,
2674.15,,,,,5/6/2020 6:43,12,741,,,
188430.77,1.31,Float,,,5/6/2020 8:27,13,403,,,
13781.1,19.31,Fixed,,,5/6/2020 8:27,6,403,,,
9948.14,5.38,Float,28,10,5/6/2020 8:27,5,1,,,
790.34,4.72,Fixed,17,73,5/6/2020 9:33,5,292,,,
143118.36,8.45,Float,9,27,5/6/2020 13:59,4,858,,,
115429.39,,,,,5/6/2020 16:14,7,208,,,
11834.32,11.88,Fixed,,,5/6/2020 17:00,6,649,,,
"288,959.75",4.58,Float,209,19,5/6/2020 17:41,2,274,,,
37647.61,,,,,5/6/2020 18:08,10,38,,,
723.47,1.39,Fixed,,,5/6/2020 19:13,13,457,,,
77764.86,,,,,5/6/2020 19:19,9,718,,,
9153.2,,,,,5/6/2020 19:46,12,442,,,
12113.84,,,,,5/6/2020 22:49,10,299,,,
83752.28,,,,,5/6/2020 23:34,7,122,,,
31457.96,6.19,Float,131,89,5/7/2020 1:39,4,581,,,
70175.44,5.24,Fixed,201,84,5/7/2020 1:44,4,333,,,
47179.7,8.12,Float,203,1,5/7/2020 5:55,4,680,,,
127524.4,3.15,Fixed,183,69,5/7/2020 6:28,4,71,,,
45784.82,0.82,Fixed,,,5/7/2020 8:15,13,796,,,
121178.58,1.29,Float,,,5/7/2020 10:42,13,314,,,
227315.34,1.5,Float,,,5/7/2020 11:32,13,158,,,
3442.59,16.15,Float,,,5/7/2020 15:46,6,60,,,
24346.36,2.09,Fixed,,,5/7/2020 16:18,14,671,,,
108014.44,5.56,Float,86,95,5/7/2020 16:55,4,649,,,
1987.24,6.08,Float,4,87,5/7/2020 18:54,5,555,,,
332.66,4.06,Float,57,56,5/7/2020 20:28,5,146,,,
139531.01,0.06,Float,,,5/7/2020 20:28,13,146,,,
69635.79,,,,,5/7/2020 20:28,10,146,,,
2892.16,,,,,5/7/2020 21:01,12,692,,,
8948.46,,,,,5/7/2020 21:24,12,539,,,
26945.73,,,,,5/7/2020 22:05,10,516,,,
173322.13,3.1,Float,145,64,5/7/2020 22:23,4,944,,,
8074.31,3.39,Float,194,10,5/7/2020 22:23,4,944,,,
125437.54,0.99,Fixed,,,5/7/2020 22:23,13,944,,,
94328.13,3.65,Float,85,22,5/7/2020 22:23,4,944,,,
1635.46,,,,,5/7/2020 22:23,12,944,,,
286444.55,,,,,5/7/2020 22:23,9,944,,,
32360.36,6.96,Fixed,111,86,5/7/2020 23:28,4,914,,,
9870.34,,,,,5/7/2020 23:28,12,914,,,
206957.9,,,,,5/7/2020 23:33,9,49,,,
151792.31,2.06,Fixed,,,5/7/2020 23:56,13,2,,,
1959.38,13.09,Fixed,,,5/8/2020 0:08,6,928,,,
7455.01,28.05,Fixed,,,5/8/2020 0:24,6,605,,,
348210.8,,,,,5/8/2020 0:53,9,489,,,
776.88,19.69,Float,,,5/8/2020 2:12,6,44,,,
21073.71,5.7,Float,52,76,5/8/2020 3:44,5,167,,,
181360.13,7.29,Fixed,169,78,5/8/2020 5:22,4,251,,,
9270.57,,,,,5/8/2020 5:40,12,767,,,
15405.12,4.66,Fixed,5,24,5/8/2020 6:53,4,394,,,
831.93,23.52,Float,,,5/8/2020 7:26,6,974,,,
29561.82,,,,,5/8/2020 9:22,7,292,,,
39841.61,1.62,Fixed,,,5/8/2020 9:26,13,737,,,
228.11,,,,,5/8/2020 9:26,11,737,,,
112843.53,,,,,5/8/2020 9:26,7,737,,,
78552.71,,,,,5/8/2020 9:26,7,737,,,
112958.46,,,,,5/8/2020 9:45,7,345,,,
"151,254.51",3.36,Float,65,77,5/8/2020 10:24,2,35,,,
51975.35,6.7,Fixed,44,92,5/8/2020 11:09,4,252,,,
32989.68,7.99,Fixed,229,34,5/8/2020 12:35,4,815,,,
234978.29,,,,,5/8/2020 13:56,9,998,,,
544.51,18.49,Fixed,,,5/8/2020 14:12,6,814,,,
"664,723.31",6.18,Fixed,359,92,5/8/2020 14:12,2,814,,,
"608,667.78",2.18,Fixed,38,80,5/8/2020 14:12,2,814,,,
"532,517.10",4.06,Fixed,272,4,5/8/2020 14:12,2,814,,,
41265.69,,,,,5/8/2020 14:12,7,814,,,
9816.27,6.4,Fixed,57,95,5/8/2020 16:07,5,496,,,
129884.23,,,,,5/8/2020 16:07,7,496,,,
310308.46,,,,,5/8/2020 16:07,9,496,,,
33248.78,,,,,5/8/2020 16:07,7,496,,,
11850.19,,,,,5/8/2020 16:07,10,496,,,
123933.23,1.33,Fixed,,,5/8/2020 16:07,13,496,,,
83215.78,1.74,Fixed,,,5/8/2020 16:26,13,16,,,
"638,116.00",1.11,Float,33,61,5/8/2020 16:27,2,623,,,
6353.17,,,,,5/8/2020 16:27,12,623,,,
"626,043.25",6.1,Float,204,93,5/8/2020 16:27,2,623,,,
433433.07,,,,,5/8/2020 16:27,9,623,,,
261160.98,,,,,5/8/2020 21:08,9,428,,,
68953.78,,,,,5/8/2020 21:22,10,912,,,
111930.6,1.42,Float,,,5/8/2020 23:09,13,561,,,
"687,396.52",3.91,Float,356,21,5/8/2020 23:09,2,561,,,
2511.66,,,,,5/8/2020 23:09,12,561,,,
57807.45,,,,,5/9/2020 1:26,9,75,,,
177194.84,0.28,Fixed,,,5/9/2020 1:52,13,694,,,
354908.28,,,,,5/9/2020 2:41,9,392,,,
120550.18,2.05,Fixed,,,5/9/2020 2:55,13,592,,,
2901.24,,,,,5/9/2020 3:01,7,455,,,
7082.81,12.66,Float,,,5/9/2020 3:12,6,535,,,
"205,259.24",5.51,Float,16,65,5/9/2020 3:32,2,119,,,
652.63,19.06,Fixed,,,5/9/2020 4:37,6,969,,,
187641.2,5.99,Float,129,53,5/9/2020 5:13,4,151,,,
43719.87,,,,,5/9/2020 6:34,10,680,,,
139532.98,6.82,Fixed,193,87,5/9/2020 7:05,4,841,,,
4509.06,22.64,Fixed,,,5/9/2020 7:05,6,841,,,
68730.98,5.81,Float,47,19,5/9/2020 8:44,4,577,,,
446503.13,,,,,5/9/2020 8:44,9,577,,,
8545.34,21.45,Fixed,,,5/9/2020 8:44,6,577,,,
57414.93,1.44,Fixed,,,5/9/2020 10:27,13,295,,,
11018.84,4.52,Fixed,22,87,5/9/2020 12:31,5,924,,,
87872.23,6.22,Float,210,22,5/9/2020 12:31,4,924,,,
7011.06,,,,,5/9/2020 12:31,12,924,,,
63553.52,,,,,5/9/2020 12:31,7,924,,,
10710.04,23.26,Fixed,,,5/9/2020 12:31,6,924,,,
2996.11,26.69,Fixed,,,5/9/2020 12:57,6,290,,,
869.73,,,,,5/9/2020 13:07,11,704,,,
1575.62,,,,,5/9/2020 14:29,12,64,,,
22654.3,5.53,Fixed,26,73,5/9/2020 14:29,5,64,,,
11881.1,23.38,Float,,,5/9/2020 14:29,6,64,,,
9730.62,,,,,5/9/2020 14:29,10,64,,,
12688.67,26.31,Float,,,5/9/2020 14:41,6,54,,,
48157.47,,,,,5/9/2020 19:31,9,684,,,
3462.5,,,,,5/9/2020 20:02,12,933,,,
174751.94,1.19,Float,,,5/9/2020 20:02,13,933,,,
252649.57,,,,,5/9/2020 20:02,9,933,,,
20077.76,4.02,Fixed,22,6,5/9/2020 20:51,5,245,,,
8274.56,21.6,Float,,,5/9/2020 21:09,6,22,,,
293136.03,,,,,5/9/2020 21:09,8,22,,,
11529.59,23.27,Fixed,,,5/9/2020 21:09,6,22,,,
38208.27,2.2,Fixed,,,5/9/2020 21:09,13,22,,,
13308.68,,,,,5/9/2020 21:44,7,419,,,
58949.2,,,,,5/9/2020 21:44,10,419,,,
140756.53,0.45,Float,,,5/9/2020 21:44,13,419,,,
8743.07,,,,,5/9/2020 21:44,12,419,,,
12551.27,,,,,5/9/2020 21:44,7,419,,,
76162.41,,,,,5/9/2020 21:44,9,419,,,
155794.68,5.25,Float,84,68,5/9/2020 22:04,4,851,,,
74224.4,,,,,5/9/2020 22:04,11,851,,,
5478.99,,,,,5/9/2020 22:04,12,851,,,
310286.72,,,,,5/9/2020 22:37,9,814,,,
112521.33,1.43,Fixed,,,5/9/2020 23:46,13,391,,,
37003.21,0.4,Float,,,5/10/2020 0:04,13,251,,,
57183.64,,,,,5/10/2020 0:07,11,119,,,
50202.61,,,,,5/10/2020 0:41,10,682,,,
16133.03,3.71,Float,8,51,5/10/2020 1:13,4,80,,,
24872.3,4.91,Float,37,21,5/10/2020 1:13,5,80,,,
"45,340.20",3.06,Fixed,196,45,5/10/2020 1:13,2,80,,,
8840.86,,,,,5/10/2020 1:13,12,80,,,
3022.51,0,Fixed,,,5/10/2020 1:27,12,820,,,
140336.84,,,,,5/10/2020 1:35,7,521,,,
"395,420.60",0.92,Float,256,6,5/10/2020 2:01,2,328,,,
65573.48,6.44,Fixed,55,66,5/10/2020 3:19,4,327,,,
31512.43,,,,,5/10/2020 3:19,11,327,,,
27979.91,,,,,5/10/2020 3:19,7,327,,,
11332.96,23.52,Fixed,,,5/10/2020 3:19,6,327,,,
10156.46,,,,,5/10/2020 3:19,9,327,,,
11528.3,4.72,Float,14,68,5/10/2020 3:29,5,595,,,
213260.33,1.69,Fixed,,,5/10/2020 5:00,13,578,,,
2691.63,29.53,Fixed,,,5/10/2020 6:33,6,643,,,
9685.62,,,,,5/10/2020 6:39,12,839,,,
62790.17,,,,,5/10/2020 8:23,7,183,,,
2015.6,20.6,Float,,,5/10/2020 8:23,6,183,,,
104223.1,3.41,Fixed,198,12,5/10/2020 8:23,4,183,,,
58752.62,,,,,5/10/2020 8:23,10,183,,,
120093.97,2.4,Fixed,,,5/10/2020 8:23,13,183,,,
